ID,Vehicles
20170903171,111.0
20170903181,115.0
20170903191,115.0
20170903201,120.0
20170903211,114.0
20170903221,102.0
20170903231,98.0
20170904001,97.0
20170904011,85.0
20170904021,80.0
20170904031,63.0
20170904041,58.0
20170904051,49.0
20170904061,49.0
20170904071,49.0
20170904081,58.0
20170904091,67.0
20170904101,83.0
20170904111,99.0
20170904121,109.0
20170904131,120.0
20170904141,107.0
20170904151,114.0
20170904161,117.0
20170904171,108.0
20170904181,115.0
20170904191,121.0
20170904201,119.0
20170904211,115.0
20170904221,113.0
20170904231,108.0
20170905001,106.0
20170905011,91.0
20170905021,78.0
20170905031,69.0
20170905041,59.0
20170905051,50.0
20170905061,48.0
20170905071,51.0
20170905081,61.0
20170905091,67.0
20170905101,77.0
20170905111,103.0
20170905121,110.0
20170905131,117.0
20170905141,104.0
20170905151,113.0
20170905161,109.0
20170905171,107.0
20170905181,109.0
20170905191,112.0
20170905201,116.0
20170905211,113.0
20170905221,104.0
20170905231,101.0
20170906001,95.0
20170906011,83.0
20170906021,73.0
20170906031,61.0
20170906041,53.0
20170906051,48.0
20170906061,45.0
20170906071,51.0
20170906081,57.0
20170906091,65.0
20170906101,78.0
20170906111,114.0
20170906121,122.0
20170906131,126.0
20170906141,111.0
20170906151,126.0
20170906161,118.0
20170906171,110.0
20170906181,109.0
20170906191,118.0
20170906201,119.0
20170906211,117.0
20170906221,104.0
20170906231,98.0
20170907001,91.0
20170907011,85.0
20170907021,76.0
20170907031,65.0
20170907041,57.0
20170907051,44.0
20170907061,45.0
20170907071,48.0
20170907081,54.0
20170907091,68.0
20170907101,78.0
20170907111,94.0
20170907121,99.0
20170907131,103.0
20170907141,94.0
20170907151,102.0
20170907161,99.0
20170907171,89.0
20170907181,92.0
20170907191,95.0
20170907201,101.0
20170907211,97.0
20170907221,88.0
20170907231,82.0
20170908001,82.0
20170908011,73.0
20170908021,61.0
20170908031,54.0
20170908041,49.0
20170908051,40.0
20170908061,36.0
20170908071,41.0
20170908081,43.0
20170908091,45.0
20170908101,51.0
20170908111,58.0
20170908121,62.0
20170908131,62.0
20170908141,60.0
20170908151,62.0
20170908161,63.0
20170908171,65.0
20170908181,63.0
20170908191,65.0
20170908201,72.0
20170908211,71.0
20170908221,73.0
20170908231,71.0
20170909001,70.0
20170909011,64.0
20170909021,51.0
20170909031,42.0
20170909041,40.0
20170909051,35.0
20170909061,32.0
20170909071,34.0
20170909081,39.0
20170909091,44.0
20170909101,51.0
20170909111,59.0
20170909121,63.0
20170909131,65.0
20170909141,67.0
20170909151,62.0
20170909161,61.0
20170909171,64.0
20170909181,63.0
20170909191,66.0
20170909201,73.0
20170909211,71.0
20170909221,68.0
20170909231,71.0
20170910001,67.0
20170910011,66.0
20170910021,58.0
20170910031,49.0
20170910041,47.0
20170910051,41.0
20170910061,40.0
20170910071,48.0
20170910081,55.0
20170910091,62.0
20170910101,71.0
20170910111,80.0
20170910121,88.0
20170910131,98.0
20170910141,91.0
20170910151,94.0
20170910161,93.0
20170910171,95.0
20170910181,100.0
20170910191,114.0
20170910201,118.0
20170910211,114.0
20170910221,110.0
20170910231,106.0
20170911001,104.0
20170911011,99.0
20170911021,82.0
20170911031,76.0
20170911041,58.0
20170911051,50.0
20170911061,48.0
20170911071,53.0
20170911081,59.0
20170911091,69.0
20170911101,79.0
20170911111,100.0
20170911121,135.0
20170911131,128.0
20170911141,114.0
20170911151,126.0
20170911161,121.0
20170911171,119.0
20170911181,123.0
20170911191,129.0
20170911201,131.0
20170911211,128.0
20170911221,118.0
20170911231,105.0
20170912001,105.0
20170912011,96.0
20170912021,77.0
20170912031,70.0
20170912041,62.0
20170912051,51.0
20170912061,47.0
20170912071,52.0
20170912081,61.0
20170912091,66.0
20170912101,77.0
20170912111,95.0
20170912121,115.0
20170912131,120.0
20170912141,110.0
20170912151,121.0
20170912161,122.0
20170912171,109.0
20170912181,112.0
20170912191,120.0
20170912201,131.0
20170912211,119.0
20170912221,109.0
20170912231,103.0
20170913001,103.0
20170913011,93.0
20170913021,83.0
20170913031,70.0
20170913041,55.0
20170913051,52.0
20170913061,47.0
20170913071,56.0
20170913081,57.0
20170913091,62.0
20170913101,75.0
20170913111,111.0
20170913121,119.0
20170913131,124.0
20170913141,110.0
20170913151,119.0
20170913161,120.0
20170913171,114.0
20170913181,118.0
20170913191,119.0
20170913201,120.0
20170913211,117.0
20170913221,108.0
20170913231,103.0
20170914001,102.0
20170914011,93.0
20170914021,74.0
20170914031,67.0
20170914041,56.0
20170914051,50.0
20170914061,48.0
20170914071,51.0
20170914081,60.0
20170914091,64.0
20170914101,75.0
20170914111,95.0
20170914121,108.0
20170914131,106.0
20170914141,96.0
20170914151,111.0
20170914161,108.0
20170914171,102.0
20170914181,97.0
20170914191,102.0
20170914201,112.0
20170914211,103.0
20170914221,97.0
20170914231,91.0
20170915001,85.0
20170915011,87.0
20170915021,86.0
20170915031,76.0
20170915041,77.0
20170915051,81.0
20170915061,79.0
20170915071,66.0
20170915081,63.0
20170915091,56.0
20170915101,50.0
20170915111,47.0
20170915121,50.0
20170915131,55.0
20170915141,58.0
20170915151,74.0
20170915161,94.0
20170915171,107.0
20170915181,106.0
20170915191,101.0
20170915201,106.0
20170915211,107.0
20170915221,111.0
20170915231,100.0
20170916001,113.0
20170916011,104.0
20170916021,110.0
20170916031,89.0
20170916041,90.0
20170916051,82.0
20170916061,76.0
20170916071,63.0
20170916081,54.0
20170916091,44.0
20170916101,42.0
20170916111,36.0
20170916121,37.0
20170916131,39.0
20170916141,48.0
20170916151,53.0
20170916161,62.0
20170916171,63.0
20170916181,64.0
20170916191,63.0
20170916201,62.0
20170916211,69.0
20170916221,67.0
20170916231,60.0
20170917001,61.0
20170917011,76.0
20170917021,77.0
20170917031,66.0
20170917041,62.0
20170917051,63.0
20170917061,57.0
20170917071,49.0
20170917081,45.0
20170917091,42.0
20170917101,36.0
20170917111,34.0
20170917121,32.0
20170917131,38.0
20170917141,43.0
20170917151,46.0
20170917161,57.0
20170917171,57.0
20170917181,60.0
20170917191,57.0
20170917201,55.0
20170917211,53.0
20170917221,56.0
20170917231,60.0
20170918001,58.0
20170918011,65.0
20170918021,69.0
20170918031,64.0
20170918041,68.0
20170918051,67.0
20170918061,56.0
20170918071,50.0
20170918081,47.0
20170918091,43.0
20170918101,37.0
20170918111,42.0
20170918121,46.0
20170918131,59.0
20170918141,62.0
20170918151,69.0
20170918161,104.0
20170918171,119.0
20170918181,121.0
20170918191,113.0
20170918201,123.0
20170918211,119.0
20170918221,112.0
20170918231,116.0
20170919001,116.0
20170919011,121.0
20170919021,115.0
20170919031,103.0
20170919041,99.0
20170919051,98.0
20170919061,86.0
20170919071,81.0
20170919081,64.0
20170919091,59.0
20170919101,50.0
20170919111,50.0
20170919121,50.0
20170919131,59.0
20170919141,68.0
20170919151,84.0
20170919161,100.0
20170919171,110.0
20170919181,121.0
20170919191,108.0
20170919201,115.0
20170919211,118.0
20170919221,109.0
20170919231,116.0
20170920001,122.0
20170920011,120.0
20170920021,116.0
20170920031,114.0
20170920041,109.0
20170920051,107.0
20170920061,92.0
20170920071,79.0
20170920081,70.0
20170920091,60.0
20170920101,51.0
20170920111,49.0
20170920121,52.0
20170920131,62.0
20170920141,68.0
20170920151,78.0
20170920161,104.0
20170920171,111.0
20170920181,118.0
20170920191,105.0
20170920201,114.0
20170920211,110.0
20170920221,108.0
20170920231,110.0
20170921001,113.0
20170921011,117.0
20170921021,114.0
20170921031,105.0
20170921041,102.0
20170921051,96.0
20170921061,84.0
20170921071,74.0
20170921081,62.0
20170921091,54.0
20170921101,49.0
20170921111,46.0
20170921121,52.0
20170921131,58.0
20170921141,66.0
20170921151,79.0
20170921161,115.0
20170921171,123.0
20170921181,127.0
20170921191,112.0
20170921201,127.0
20170921211,119.0
20170921221,111.0
20170921231,110.0
20170922001,119.0
20170922011,120.0
20170922021,118.0
20170922031,105.0
20170922041,99.0
20170922051,92.0
20170922061,86.0
20170922071,77.0
20170922081,66.0
20170922091,58.0
20170922101,45.0
20170922111,46.0
20170922121,49.0
20170922131,55.0
20170922141,69.0
20170922151,79.0
20170922161,95.0
20170922171,100.0
20170922181,104.0
20170922191,95.0
20170922201,103.0
20170922211,100.0
20170922221,90.0
20170922231,93.0
20170923001,96.0
20170923011,102.0
20170923021,98.0
20170923031,89.0
20170923041,83.0
20170923051,83.0
20170923061,74.0
20170923071,62.0
20170923081,55.0
20170923091,50.0
20170923101,41.0
20170923111,37.0
20170923121,42.0
20170923131,44.0
20170923141,46.0
20170923151,52.0
20170923161,59.0
20170923171,63.0
20170923181,63.0
20170923191,61.0
20170923201,63.0
20170923211,64.0
20170923221,66.0
20170923231,64.0
20170924001,66.0
20170924011,73.0
20170924021,72.0
20170924031,74.0
20170924041,72.0
20170924051,71.0
20170924061,65.0
20170924071,52.0
20170924081,43.0
20170924091,41.0
20170924101,36.0
20170924111,33.0
20170924121,35.0
20170924131,40.0
20170924141,45.0
20170924151,52.0
20170924161,60.0
20170924171,64.0
20170924181,66.0
20170924191,68.0
20170924201,63.0
20170924211,62.0
20170924221,65.0
20170924231,64.0
20170925001,67.0
20170925011,74.0
20170925021,72.0
20170925031,69.0
20170925041,72.0
20170925051,68.0
20170925061,67.0
20170925071,59.0
20170925081,50.0
20170925091,48.0
20170925101,42.0
20170925111,41.0
20170925121,49.0
20170925131,56.0
20170925141,63.0
20170925151,72.0
20170925161,81.0
20170925171,89.0
20170925181,99.0
20170925191,92.0
20170925201,95.0
20170925211,94.0
20170925221,96.0
20170925231,101.0
20170926001,115.0
20170926011,119.0
20170926021,115.0
20170926031,111.0
20170926041,107.0
20170926051,105.0
20170926061,100.0
20170926071,83.0
20170926081,77.0
20170926091,59.0
20170926101,51.0
20170926111,49.0
20170926121,54.0
20170926131,60.0
20170926141,70.0
20170926151,80.0
20170926161,101.0
20170926171,136.0
20170926181,129.0
20170926191,115.0
20170926201,127.0
20170926211,122.0
20170926221,120.0
20170926231,124.0
20170927001,130.0
20170927011,132.0
20170927021,129.0
20170927031,119.0
20170927041,106.0
20170927051,106.0
20170927061,97.0
20170927071,78.0
20170927081,71.0
20170927091,63.0
20170927101,52.0
20170927111,48.0
20170927121,53.0
20170927131,62.0
20170927141,67.0
20170927151,78.0
20170927161,96.0
20170927171,116.0
20170927181,121.0
20170927191,111.0
20170927201,122.0
20170927211,123.0
20170927221,110.0
20170927231,113.0
20170928001,121.0
20170928011,132.0
20170928021,120.0
20170928031,110.0
20170928041,104.0
20170928051,104.0
20170928061,94.0
20170928071,84.0
20170928081,71.0
20170928091,56.0
20170928101,53.0
20170928111,48.0
20170928121,57.0
20170928131,58.0
20170928141,63.0
20170928151,76.0
20170928161,112.0
20170928171,120.0
20170928181,125.0
20170928191,111.0
20170928201,120.0
20170928211,121.0
20170928221,115.0
20170928231,119.0
20170929001,120.0
20170929011,121.0
20170929021,118.0
20170929031,109.0
20170929041,104.0
20170929051,103.0
20170929061,94.0
20170929071,75.0
20170929081,68.0
20170929091,57.0
20170929101,51.0
20170929111,49.0
20170929121,52.0
20170929131,61.0
20170929141,65.0
20170929151,76.0
20170929161,96.0
20170929171,109.0
20170929181,107.0
20170929191,97.0
20170929201,112.0
20170929211,109.0
20170929221,103.0
20170929231,98.0
20170930001,103.0
20170930011,113.0
20170930021,104.0
20170930031,98.0
20170930041,92.0
20170930051,86.0
20170930061,88.0
20170930071,88.0
20170930081,78.0
20170930091,78.0
20170930101,82.0
20170930111,81.0
20170930121,67.0
20170930131,64.0
20170930141,57.0
20170930151,51.0
20170930161,49.0
20170930171,52.0
20170930181,57.0
20170930191,60.0
20170930201,75.0
20170930211,96.0
20170930221,109.0
20170930231,107.0
20171001001,103.0
20171001011,107.0
20171001021,108.0
20171001031,113.0
20171001041,102.0
20171001051,114.0
20171001061,105.0
20171001071,112.0
20171001081,91.0
20171001091,91.0
20171001101,83.0
20171001111,77.0
20171001121,64.0
20171001131,55.0
20171001141,45.0
20171001151,43.0
20171001161,38.0
20171001171,39.0
20171001181,41.0
20171001191,50.0
20171001201,55.0
20171001211,64.0
20171001221,65.0
20171001231,66.0
20171002001,65.0
20171002011,64.0
20171002021,71.0
20171002031,69.0
20171002041,62.0
20171002051,63.0
20171002061,78.0
20171002071,79.0
20171002081,68.0
20171002091,64.0
20171002101,65.0
20171002111,59.0
20171002121,51.0
20171002131,47.0
20171002141,44.0
20171002151,38.0
20171002161,36.0
20171002171,34.0
20171002181,40.0
20171002191,45.0
20171002201,48.0
20171002211,59.0
20171002221,59.0
20171002231,62.0
20171003001,59.0
20171003011,57.0
20171003021,55.0
20171003031,58.0
20171003041,62.0
20171003051,60.0
20171003061,67.0
20171003071,71.0
20171003081,66.0
20171003091,70.0
20171003101,69.0
20171003111,58.0
20171003121,52.0
20171003131,49.0
20171003141,45.0
20171003151,39.0
20171003161,44.0
20171003171,48.0
20171003181,61.0
20171003191,64.0
20171003201,71.0
20171003211,106.0
20171003221,121.0
20171003231,123.0
20171004001,115.0
20171004011,125.0
20171004021,121.0
20171004031,114.0
20171004041,118.0
20171004051,118.0
20171004061,123.0
20171004071,117.0
20171004081,105.0
20171004091,101.0
20171004101,100.0
20171004111,88.0
20171004121,83.0
20171004131,66.0
20171004141,61.0
20171004151,52.0
20171004161,52.0
20171004171,52.0
20171004181,61.0
20171004191,70.0
20171004201,86.0
20171004211,102.0
20171004221,112.0
20171004231,123.0
20171005001,110.0
20171005011,117.0
20171005021,120.0
20171005031,111.0
20171005041,118.0
20171005051,124.0
20171005061,122.0
20171005071,118.0
20171005081,116.0
20171005091,111.0
20171005101,109.0
20171005111,94.0
20171005121,81.0
20171005131,72.0
20171005141,62.0
20171005151,53.0
20171005161,51.0
20171005171,54.0
20171005181,64.0
20171005191,70.0
20171005201,80.0
20171005211,106.0
20171005221,113.0
20171005231,120.0
20171006001,107.0
20171006011,116.0
20171006021,112.0
20171006031,110.0
20171006041,112.0
20171006051,115.0
20171006061,119.0
20171006071,116.0
20171006081,107.0
20171006091,104.0
20171006101,98.0
20171006111,86.0
20171006121,76.0
20171006131,64.0
20171006141,56.0
20171006151,51.0
20171006161,48.0
20171006171,54.0
20171006181,60.0
20171006191,68.0
20171006201,81.0
20171006211,117.0
20171006221,125.0
20171006231,129.0
20171007001,114.0
20171007011,129.0
20171007021,121.0
20171007031,113.0
20171007041,112.0
20171007051,121.0
20171007061,122.0
20171007071,120.0
20171007081,107.0
20171007091,101.0
20171007101,94.0
20171007111,88.0
20171007121,79.0
20171007131,68.0
20171007141,60.0
20171007151,47.0
20171007161,48.0
20171007171,51.0
20171007181,57.0
20171007191,71.0
20171007201,81.0
20171007211,97.0
20171007221,102.0
20171007231,106.0
20171008001,97.0
20171008011,105.0
20171008021,102.0
20171008031,92.0
20171008041,95.0
20171008051,98.0
20171008061,104.0
20171008071,100.0
20171008081,91.0
20171008091,85.0
20171008101,85.0
20171008111,76.0
20171008121,64.0
20171008131,57.0
20171008141,52.0
20171008151,43.0
20171008161,39.0
20171008171,44.0
20171008181,46.0
20171008191,48.0
20171008201,54.0
20171008211,61.0
20171008221,65.0
20171008231,65.0
20171009001,63.0
20171009011,65.0
20171009021,66.0
20171009031,68.0
20171009041,66.0
20171009051,68.0
20171009061,75.0
20171009071,74.0
20171009081,76.0
20171009091,74.0
20171009101,73.0
20171009111,67.0
20171009121,54.0
20171009131,45.0
20171009141,43.0
20171009151,38.0
20171009161,35.0
20171009171,37.0
20171009181,42.0
20171009191,47.0
20171009201,54.0
20171009211,62.0
20171009221,66.0
20171009231,68.0
20171010001,70.0
20171010011,65.0
20171010021,64.0
20171010031,67.0
20171010041,66.0
20171010051,69.0
20171010061,76.0
20171010071,74.0
20171010081,71.0
20171010091,74.0
20171010101,70.0
20171010111,69.0
20171010121,61.0
20171010131,52.0
20171010141,50.0
20171010151,44.0
20171010161,43.0
20171010171,51.0
20171010181,58.0
20171010191,65.0
20171010201,74.0
20171010211,83.0
20171010221,91.0
20171010231,101.0
20171011001,94.0
20171011011,97.0
20171011021,96.0
20171011031,98.0
20171011041,103.0
20171011051,117.0
20171011061,121.0
20171011071,117.0
20171011081,113.0
20171011091,109.0
20171011101,107.0
20171011111,102.0
20171011121,85.0
20171011131,79.0
20171011141,61.0
20171011151,53.0
20171011161,51.0
20171011171,56.0
20171011181,62.0
20171011191,72.0
20171011201,82.0
20171011211,103.0
20171011221,138.0
20171011231,131.0
20171012001,117.0
20171012011,129.0
20171012021,124.0
20171012031,122.0
20171012041,126.0
20171012051,132.0
20171012061,134.0
20171012071,131.0
20171012081,121.0
20171012091,108.0
20171012101,108.0
20171012111,99.0
20171012121,80.0
20171012131,73.0
20171012141,65.0
20171012151,54.0
20171012161,50.0
20171012171,55.0
20171012181,64.0
20171012191,69.0
20171012201,80.0
20171012211,98.0
20171012221,118.0
20171012231,123.0
20171013001,113.0
20171013011,124.0
20171013021,125.0
20171013031,112.0
20171013041,115.0
20171013051,123.0
20171013061,134.0
20171013071,122.0
20171013081,112.0
20171013091,106.0
20171013101,106.0
20171013111,96.0
20171013121,86.0
20171013131,73.0
20171013141,58.0
20171013151,55.0
20171013161,50.0
20171013171,59.0
20171013181,60.0
20171013191,65.0
20171013201,78.0
20171013211,114.0
20171013221,122.0
20171013231,127.0
20171014001,113.0
20171014011,122.0
20171014021,123.0
20171014031,117.0
20171014041,121.0
20171014051,122.0
20171014061,123.0
20171014071,120.0
20171014081,111.0
20171014091,106.0
20171014101,105.0
20171014111,96.0
20171014121,77.0
20171014131,70.0
20171014141,59.0
20171014151,53.0
20171014161,51.0
20171014171,54.0
20171014181,63.0
20171014191,67.0
20171014201,78.0
20171014211,98.0
20171014221,111.0
20171014231,109.0
20171015001,99.0
20171015011,114.0
20171015021,111.0
20171015031,105.0
20171015041,100.0
20171015051,105.0
20171015061,115.0
20171015071,106.0
20171015081,100.0
20171015091,94.0
20171015101,88.0
20171015111,90.0
20171015121,89.0
20171015131,79.0
20171015141,79.0
20171015151,84.0
20171015161,82.0
20171015171,68.0
20171015181,65.0
20171015191,59.0
20171015201,52.0
20171015211,50.0
20171015221,53.0
20171015231,58.0
20171016001,61.0
20171016011,76.0
20171016021,97.0
20171016031,110.0
20171016041,109.0
20171016051,104.0
20171016061,109.0
20171016071,109.0
20171016081,114.0
20171016091,103.0
20171016101,115.0
20171016111,106.0
20171016121,113.0
20171016131,92.0
20171016141,93.0
20171016151,85.0
20171016161,79.0
20171016171,66.0
20171016181,57.0
20171016191,47.0
20171016201,45.0
20171016211,39.0
20171016221,40.0
20171016231,42.0
20171017001,51.0
20171017011,56.0
20171017021,65.0
20171017031,66.0
20171017041,67.0
20171017051,66.0
20171017061,65.0
20171017071,72.0
